trackName,endTime,artistName,msPlayed,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist,Likes_Song
Bacc Seat (feat. Ty Dolla $ign),2021-11-12 01:17,Roddy Ricch,1260,6In6SkveIw26thdYRhHTVX,Bacc Seat (feat. Ty Dolla $ign),74,172320,1,"['Roddy Ricch', 'Ty Dolla $ign']","['757aE44tKEUQEqRuT6GnEB', '7c0XG5cIJTrrAgEC3ULPiq']",2019-12-06,0.7829999999999999,0.524,1,-6.827999999999999,1,0.115,0.0404,0.0,0.087,0.153,144.989,4,Roddy Ricch,False
Back Home,2021-10-04 21:36,Andy Grammer,1800,07HeFSqsEGq4eWyerDrW1a,Back Home,64,199113,0,['Andy Grammer'],['2oX42qP5ineK3hrhBECLmj'],2014-08-05,0.621,0.8270000000000001,11,-7.309,1,0.0454,0.0409,0.0,0.0815,0.65,99.979,4,Andy Grammer,False
Back In Blood (feat. Lil Durk),2021-12-07 15:34,Pooh Shiesty,6700,7JuHVG3qQKQKxC4doneXVW,Back In Blood (feat. Lil Durk),85,184490,1,"['Pooh Shiesty', 'Lil Durk']","['5F1aAS1duwlzExnPs3l2Xe', '3hcs9uc56yIGFCSy9leWe7']",2020-11-06,0.759,0.5379999999999999,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,4,Pooh Shiesty,False
Back To You,2022-05-06 05:23,Selena Gomez,210240,514rhnksEwHUh6LxXsQ4Y9,Back To You,71,210240,0,['Selena Gomez'],['0C8ZW7ezQVs4URX5aX7Kqx'],2018-05-18,0.6,0.6829999999999999,6,-6.271,1,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,4,Selena Gomez,True
Backseat (feat. PnB Rock),2021-11-02 17:23,Pop Smoke,170669,0fj9oGrCKxVA4sXDxvbfiM,Backseat (feat. PnB Rock),71,170670,1,"['Pop Smoke', 'PnB Rock']","['0eDvMgVFoNV3TpwtrVCoTj', '21WS9wngs9AqFckK7yYJPM']",2020-07-20,0.7040000000000001,0.542,7,-6.277,1,0.0326,0.5770000000000001,0.0,0.11800000000000001,0.371,89.98200000000001,4,Pop Smoke,True
Bad At Love,2021-10-20 04:56,Halsey,139666,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,75,181279,0,['Halsey'],['26VFTg2z8YR0cCuwLzESi2'],2017-06-02,0.675,0.7509999999999999,0,-3.5389999999999997,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,4,Halsey,True
Bad Bad Bad (feat. Lil Baby),2021-10-11 20:33,Young Thug,149040,1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),72,149040,1,"['Young Thug', 'Lil Baby']","['50co4Is1HCEo8bhOyUWKpn', '5f7VJjfbwm532GiveGC0ZK']",2019-08-16,0.9740000000000001,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,4,Young Thug,True
Bad Blood,2022-02-01 16:58,Taylor Swift,211933,0TvQLMecTE8utzoNmvXRbK,Bad Blood,70,211933,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.652,0.802,7,-6.114,1,0.18100000000000002,0.0871,6.45e-06,0.14800000000000002,0.295,170.157,4,Taylor Swift,True
Bad Blood,2022-02-01 16:58,Taylor Swift,211933,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,69,200107,0,"['Taylor Swift', 'Kendrick Lamar']","['06HL4z0CvFAxyc27GXpf02', '2YZyLoL8N0Wb9xBt1NhZWg']",2015-05-17,0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,4,Taylor Swift,True
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",2022-02-13 20:00,Mustard,174100,2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",74,174100,1,"['Mustard', 'NAV', 'Playboi Carti', 'A Boogie Wit da Hoodie']","['0YinUQ50QDB7ZxSCLyQ40k', '7rkW85dBwwrJtlHRDkJDAC', '699OTQXzgjhIYAHMy9RyPD', '31W5EY0aAly4Qieq6OFu6I']",2019-06-28,0.883,0.525,2,-8.054,0,0.0633,0.18899999999999997,0.0,0.0971,0.312,99.978,4,Mustard,True
Bailando - Spanish Version,2022-09-05 16:08,Enrique Iglesias,243413,5M830cD7MNeiiwIGHzH9TV,Bailando - Spanish Version,66,243387,0,"['Enrique Iglesias', 'Descemer Bueno', 'Gente De Zona']","['7qG3b048QCHVRO5Pv1T5lw', '5luyt0SUvGkDMY4ILP6Qhl', '2cy1zPcrFcXAJTP0APWewL']",2014-07-04,0.718,0.792,7,-3.5189999999999997,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,4,Enrique Iglesias,True
Bailá Bailá,2022-09-12 21:15,Alvaro Estrella,173124,3MMJuk00QLVAjS6vwBZ67V,Bailá Bailá,69,173125,0,['Alvaro Estrella'],['6RYT3r4anXD8WAGOw6T8El'],2021-02-20,0.6809999999999999,0.972,1,-3.403,1,0.11900000000000001,0.133,0.0,0.0925,0.752,100.194,4,Alvaro Estrella,True
Bandit (with YoungBoy Never Broke Again),2021-11-04 23:45,Juice WRLD,189322,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),83,189323,1,"['Juice WRLD', 'YoungBoy Never Broke Again']","['4MCBfE4596Uoi2O4DtmEMz', '7wlFDEWiM5OoIAt8RSli8b']",2019-10-04,0.474,0.631,5,-5.8839999999999995,0,0.34299999999999997,0.0687,0.0,0.132,0.425,180.051,4,Juice WRLD,True
Be Alone,2021-12-08 21:41,Blxst,154105,7tjtWVu8RsshzPxQm8oT3y,Be Alone,70,154105,0,['Blxst'],['4qXC0i02bSFstECuXP2ZpL'],2020-09-04,0.606,0.617,8,-5.122999999999999,0,0.42700000000000005,0.83,0.000727,0.166,0.685,93.169,4,Blxst,True
Be Alright,2022-09-22 18:46,Dean Lewis,196493,3EPXxR3ImUwfayaurPi3cm,Be Alright,82,196373,1,['Dean Lewis'],['3QSQFmccmX81fWCUSPTS7y'],2018-06-29,0.5529999999999999,0.586,11,-6.319,1,0.0362,0.6970000000000001,0.0,0.0813,0.44299999999999995,126.684,4,Dean Lewis,True
Be Kind (with Halsey),2022-05-06 11:38,Marshmello,172761,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),84,172762,0,"['Marshmello', 'Halsey']","['64KEffDW9EtZ1y2vBYgq8T', '26VFTg2z8YR0cCuwLzESi2']",2020-05-01,0.63,0.633,4,-7.087999999999999,1,0.0457,0.0077599999999999995,0.0,0.0541,0.452,93.995,4,Marshmello,True
Be Like That - feat. Swae Lee & Khalid,2022-09-23 14:04,Kane Brown,191406,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,82,191406,0,"['Kane Brown', 'Swae Lee', 'Khalid']","['3oSJ7TBVCWMDMiYjXNiCKE', '1zNqQNIdeOUZHb8zbZRFMX', '6LuN9FCkKOj5PcnpouEgny']",2020-07-10,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,4,Kane Brown,True
Be Okay (with HRVY),2021-10-27 23:16,R3HAB,141600,3RgQFleuuQKcCmig9ItyxQ,Be Okay (with HRVY),54,141600,0,"['R3HAB', 'HRVY']","['6cEuCEZu7PAE9ZSzLLc2oQ', '28y6CyJNkGNjJQKrlx4AmN']",2020-05-22,0.73,0.5579999999999999,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066,4,R3HAB,True
Beat Box 3 (feat. DaBaby),2022-04-04 21:36,SpotemGottem,200424,6toQdWWc4noiOk3Eo5mVDS,Beat Box 3 (feat. DaBaby),84,200424,1,"['SpotemGottem', 'DaBaby']","['3Y2MLcrD3ZQXRXmtn4fZQx', '4r63FhuTkUYltbVAg5TQnk']",2021-02-26,0.853,0.426,1,-6.812,1,0.374,0.0765,0.0,0.10400000000000001,0.201,160.05100000000002,4,SpotemGottem,True
Beautiful Day,2021-10-21 00:40,U2,246400,0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,75,248400,0,['U2'],['51Blml2LZPmy7TTiAg47vQ'],2000-01-01,0.536,0.9279999999999999,11,-6.492000000000001,0,0.0589,0.0154,0.00134,0.2,0.389,136.25799999999998,4,U2,True
Beautiful Mistakes (feat. Megan Thee Stallion),2022-06-28 15:55,Maroon 5,227395,6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),90,227395,0,"['Maroon 5', 'Megan Thee Stallion']","['04gDigrS5kc9YWfZHwBETP', '181bsRPaVXVlUKXrxwZfHK']",2021-03-03,0.713,0.6759999999999999,10,-5.483,1,0.027000000000000003,0.0377,0.0,0.154,0.721,99.04799999999999,4,Maroon 5,True
Beautiful People (feat. Khalid),2022-06-28 17:18,Ed Sheeran,197866,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),81,197867,0,"['Ed Sheeran', 'Khalid']","['6eUKZXaKkcviH0Ku9w2n3V', '6LuN9FCkKOj5PcnpouEgny']",2019-06-28,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.5479999999999999,92.977,4,Ed Sheeran,True
Beautiful Soul,2022-01-17 19:26,Jesse McCartney,214226,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,74,214227,0,['Jesse McCartney'],['2Hjj68yyUPiC0HKEOigcEp'],2004-01-01,0.66,0.6659999999999999,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.9329999999999999,89.975,4,Jesse McCartney,True
Beauty And A Beat,2022-04-01 17:23,Justin Bieber,227986,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,74,227987,0,"['Justin Bieber', 'Nicki Minaj']","['1uNFoZAHBGtllmzznpCI3s', '0hCNtLu0JehylgoiP8L4Gh']",2012-06-15,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,4,Justin Bieber,True
BedRock,2022-03-01 23:58,Young Money,4570,3iL2l5gUqyPS6vDwJFgJTR,BedRock,74,288133,1,"['Young Money', 'Lloyd']","['5OrB6Jhhrl9y2PK0pSV4VP', '1Xfmvd48oOhEWkscWyEbh9']",2009-01-01,0.733,0.664,8,-6.162999999999999,1,0.295,0.102,0.0,0.191,0.557,148.005,4,Young Money,False
Before You Go,2022-09-22 18:57,Lewis Capaldi,215106,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,86,215107,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-11-22,0.45899999999999996,0.575,3,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4,Lewis Capaldi,True
Believe Me,2022-03-15 17:21,Lil Wayne,200441,6t2eIONH4Sax3R21QWiKNp,Believe Me,62,337640,1,"['Lil Wayne', 'Drake']","['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4']",2014-05-28,0.8440000000000001,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,4,Lil Wayne,True
Believe own way,2021-12-30 09:13,AAA,310546,23oGZ86hw6t7N3bWXW0QTd,Believe own way,35,310547,0,['AAA'],['1AyWsgtaIgXbzjJlTx2ZDp'],2012-03-21,0.5760000000000001,0.94,6,-4.095,0,0.0365,0.0522,0.0,0.521,0.657,103.98,4,AAA,True
Best Day Of My Life,2021-12-13 23:57,American Authors,194240,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,80,194240,0,['American Authors'],['0MlOPi3zIDMVrfA9R04Fe3'],2014-01-01,0.6729999999999999,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.5379999999999999,100.012,4,American Authors,True
Best Friend (feat. Doja Cat),2021-10-14 17:31,Saweetie,0,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),90,155884,1,"['Saweetie', 'Doja Cat']","['6cK3NBO6uP7hh0oyuVELFl', '5cj0lLjcoR7YOSnhnX0Po5']",2021-01-07,0.84,0.7659999999999999,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.01799999999999,4,Saweetie,False
Best Friend's Brother (feat. Victoria Justice),2022-03-01 23:59,Victorious Cast,10790,5ilbsx6qkdgTZLptWIvXEV,Best Friend's Brother (feat. Victoria Justice),60,218267,0,"['Victorious Cast', 'Victoria Justice']","['1KYszkVzlhV3rAqmAcYIgd', '2OTfr6S2kuHRYStjt1IkY6']",2011-08-01,0.613,0.917,8,-4.754,1,0.0637,0.000398,9.69e-06,0.159,0.77,140.001,4,Victorious Cast,False
Best Song Ever,2022-01-12 20:39,One Direction,200106,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,79,200107,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2013-11-25,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,4,One Direction,True
Better Day (feat. Aloe Blacc),2021-10-12 02:03,Young Bombs,178707,5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),68,191786,0,"['Young Bombs', 'Aloe Blacc']","['4LKB1IkCINDDjEX8iS7glI', '0id62QV2SZZfvBn9xpmuCl']",2019-11-01,0.662,0.823,9,-4.7,1,0.0971,0.073,0.0,0.0833,0.435,118.958,4,Young Bombs,True
Better Together,2022-09-23 13:54,Us The Duo,25270,6huS9u0BDfeQHq0lObNLPl,Better Together,65,200707,0,['Us The Duo'],['3QGKsAfhZdldQCLuLjk6zl'],2015-04-28,0.7609999999999999,0.311,5,-10.597000000000001,1,0.0692,0.647,0.0,0.15,0.5529999999999999,109.891,4,Us The Duo,False
Better When I'm Dancin',2022-01-25 20:17,Meghan Trainor,176266,5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',76,176267,0,['Meghan Trainor'],['6JL8zeS1NmiOftqZTRgdTz'],2015-10-14,0.7559999999999999,0.789,2,-7.002000000000001,1,0.0324,0.53,0.000711,0.157,0.873,127.98700000000001,4,Meghan Trainor,True
Beware,2022-02-02 22:31,Big Sean,59695,3Byz6Mk9WCNYeGthiDVti2,Beware,67,235187,1,"['Big Sean', 'Lil Wayne', 'Jhené Aiko']","['0c173mlxpT3dSFRgMO8XPh', '55Aa2cqylxrFIXC767Z865', '5ZS223C6JyBfXasXxrRqOk']",2013-01-01,0.701,0.5539999999999999,1,-5.909,1,0.187,0.217,1.45e-06,0.419,0.0634,97.12899999999999,4,Big Sean,True
Big Gangsta,2022-02-08 18:31,Kevin Gates,29796,2HYvkdq6lpFXkVz9Tfqi8r,Big Gangsta,83,243463,1,['Kevin Gates'],['1gPhS1zisyXr5dHTYZyiMe'],2019-05-31,0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.14400000000000002,0.34600000000000003,144.911,4,Kevin Gates,False
Big Rings,2022-07-06 16:41,Drake,222826,7jslhIiELQkgW9IHeYNOWE,Big Rings,62,217707,1,"['Drake', 'Future']","['3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",2015-09-20,0.7759999999999999,0.675,8,-6.224,0,0.266,0.00196,0.0,0.22699999999999998,0.27,131.984,4,Drake,True
Big Time Rush,2022-01-31 04:32,Big Time Rush,147033,5lEsM6qpuzuZwij6jIZPvP,Big Time Rush,61,197587,0,['Big Time Rush'],['0GWCNkPi54upO9WLlwjAHd'],2010-10-11,0.599,0.888,11,-2.931,0,0.0514,0.0273,0.0,0.28,0.833,121.05,4,Big Time Rush,True
Black & White,2022-03-20 00:02,Juice WRLD,168507,1fCeXjoRExPP2qwSBh2aST,Black & White,78,186945,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-12-10,0.7759999999999999,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,4,Juice WRLD,True
Black and Yellow,2022-01-18 18:25,Wiz Khalifa,217666,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,76,217667,1,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],2011-03-29,0.684,0.8340000000000001,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,4,Wiz Khalifa,True
Blank Space,2022-05-06 11:44,Taylor Swift,231826,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,81,231827,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2014-01-01,0.76,0.703,5,-5.412000000000001,1,0.054000000000000006,0.10300000000000001,0.0,0.0913,0.57,95.99700000000001,4,Taylor Swift,True
Blastoff (feat. Juice Wrld & Trippie Redd),2022-04-21 22:57,Internet Money,174729,2rFsFjq0D9JAmc0APpCO6P,Blastoff (feat. Juice Wrld & Trippie Redd),75,174730,1,"['Internet Money', 'Trippie Redd', 'Diplo', 'Juice WRLD']","['6MPCFvOQv5cIGfw3jODMF0', '6Xgp2XMz1fhVYe7i6yNAax', '5fMUXHkw8R8eOP2RNVYEZX', '4MCBfE4596Uoi2O4DtmEMz']",2020-08-29,0.7609999999999999,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,4,Internet Money,True
Blasé (feat. Future & Rae Sremmurd),2021-10-25 20:34,Ty Dolla $ign,285240,5suEtW2DUAfvroohjzgatb,Blasé (feat. Future & Rae Sremmurd),59,285240,1,"['Ty Dolla $ign', 'Future', 'Rae Sremmurd']","['7c0XG5cIJTrrAgEC3ULPiq', '1RyvyyTE3xzB2ZywiAwp0i', '7iZtZyCzp3LItcw1wtPI3D']",2015-11-13,0.897,0.642,2,-8.828,1,0.0534,0.0219,1.31e-06,0.159,0.29100000000000004,127.984,4,Ty Dolla $ign,True
Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,2022-09-01 19:14,Ty Dolla $ign,228750,2NAZcL9tLUkdMMb5v3xFVG,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,65,228750,1,"['Ty Dolla $ign', 'Future', 'Rae Sremmurd', 'Louis The Child']","['7c0XG5cIJTrrAgEC3ULPiq', '1RyvyyTE3xzB2ZywiAwp0i', '7iZtZyCzp3LItcw1wtPI3D', '7wg1qvie3KqDNQbAkTdbX0']",2015-11-13,0.615,0.523,7,-4.246,0,0.267,0.505,4.29e-06,0.11,0.693,127.932,4,Ty Dolla $ign,True
Bless The Broken Road,2021-12-01 17:48,Rascal Flatts,18230,4YjjNHtEsTX6Af4mCTupT5,Bless The Broken Road,72,226680,0,['Rascal Flatts'],['0a1gHP0HAqALbEyxaD5Ngn'],2004-01-01,0.591,0.45,0,-6.369,1,0.0266,0.6709999999999999,2.23e-05,0.159,0.344,135.893,4,Rascal Flatts,False
Blue Christmas,2021-11-06 01:00,Elvis Presley,76869,3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,58,129173,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1957-10-15,0.465,0.27,4,-16.660999999999998,1,0.0425,0.9,0.0010400000000000001,0.145,0.58,94.51799999999999,4,Elvis Presley,True
Blueberry Faygo,2021-12-08 00:41,Lil Mosey,162546,6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,83,162547,1,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],2020-02-07,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.03399999999999,4,Lil Mosey,True
Body Back (feat. Maia Wright),2021-10-12 01:33,Gryffin,206799,1z1XegUChLLQfcbtIK8ABn,Body Back (feat. Maia Wright),70,214634,0,"['Gryffin', 'Maia Wright']","['2ZRQcIgzPCVaT9XKhXZIzh', '5qQFXHDOeYjiZVrCUO56Pk']",2019-10-18,0.6859999999999999,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.03200000000001,4,Gryffin,True
Body Like A Back Road,2022-05-03 02:03,Sam Hunt,152176,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,76,165387,0,['Sam Hunt'],['2kucQ9jQwuD8jWdtR9Ef38'],2017-02-01,0.732,0.45799999999999996,5,-7.225,1,0.0311,0.447,0.0,0.136,0.6609999999999999,98.93799999999999,4,Sam Hunt,True
Boom Clap,2021-12-10 19:02,Charli XCX,169866,094RugjgLW6CdPLOJctBZ3,Boom Clap,66,169866,0,['Charli XCX'],['25uiPmTg16RbhZWAqwLBy5'],2015-02-09,0.659,0.9109999999999999,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.5760000000000001,91.999,4,Charli XCX,True
Both (feat. Drake),2022-07-05 17:24,Gucci Mane,190311,5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),70,190312,1,"['Gucci Mane', 'Drake']","['13y7CgLHjMVRMDqxdx0Xdo', '3TVXtAsR1Inumwj472S9r4']",2016-12-16,0.85,0.405,7,-7.5089999999999995,0,0.225,0.11900000000000001,0.000118,0.0707,0.344,139.976,4,Gucci Mane,True
Boulevard of Broken Dreams,2022-04-11 17:22,Green Day,262333,1hwJKpe0BPUsq6UUrwBWTw,Boulevard of Broken Dreams,74,261267,1,['Green Day'],['7oPftvlwr6VrsViSDV7fJY'],2004,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.5399999999999998e-05,0.0383,0.506,167.046,4,Green Day,True
Bounce Out With That,2022-03-15 15:54,YBN Nahmir,99108,5gQcxYXqnofyocKgEbGYKt,Bounce Out With That,70,99108,1,['YBN Nahmir'],['3gGUMEwIX6XodWsYEvKSal'],2018-09-07,0.8640000000000001,0.664,8,-7.315,1,0.10400000000000001,0.0476,0.0,0.0863,0.381,94.932,4,YBN Nahmir,True
Boys,2022-05-06 11:41,Charli XCX,162585,5o4yGlG0PfeVUa6ClIyOxq,Boys,67,162586,0,['Charli XCX'],['25uiPmTg16RbhZWAqwLBy5'],2017-07-26,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.00028900000000000003,0.0505,0.525,139.94299999999998,4,Charli XCX,True
Brand New,2021-10-06 15:05,Ben Rector,236103,07m8PuXxxv5J4qPEDq6ZkK,Brand New,69,243933,0,['Ben Rector'],['4AapPt7H6bGH4i7chTulpI'],2015-08-28,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.42200000000000004,144.874,4,Ben Rector,True
Brave,2022-04-14 15:48,Sara Bareilles,0,6Uy6K3KdmUdAfelUp0SeXn,Brave,73,220573,0,['Sara Bareilles'],['2Sqr0DXoaYABbjBo9HaMkM'],2013-07-16,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,4,Sara Bareilles,False
Break Your Heart,2022-09-20 17:28,Taio Cruz,201546,7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,74,201547,0,['Taio Cruz'],['6MF9fzBmfXghAz953czmBC'],2010-01-01,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,4,Taio Cruz,True
Break Your Heart,2022-09-20 17:28,Taio Cruz,201546,4Oqg0RD3ywUXEtt7seShF0,Break Your Heart,52,185187,0,"['Taio Cruz', 'Ludacris']","['6MF9fzBmfXghAz953czmBC', '3ipn9JLAPI5GUEo4y4jcoi']",2011-01-01,0.672,0.889,8,-4.74,1,0.028999999999999998,0.0023,0.0,0.24100000000000002,0.6779999999999999,122.035,4,Taio Cruz,True
Broke In A Minute,2022-08-21 22:21,Tory Lanez,132023,4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,78,132024,1,['Tory Lanez'],['2jku7tDXc6XoB6MO2hFuqg'],2020-04-10,0.929,0.7,0,-5.595,0,0.0906,0.14400000000000002,0.0,0.349,0.802,120.009,4,Tory Lanez,True
Bruises (feat. Ashley Monroe),2021-12-16 23:42,Train,231786,3adeqciqrsp6PQqR0hGDC7,Bruises (feat. Ashley Monroe),57,231787,0,"['Train', 'Ashley Monroe']","['3FUY2gzHeIiaesXtOAdB7A', '37BiX28I6pF104F92U1hDP']",2012-04-17,0.63,0.7909999999999999,2,-4.497,1,0.0279,0.0131,6.83e-06,0.23199999999999998,0.491,102.963,4,Train,True
Bubbly,2022-09-22 22:54,Colbie Caillat,196280,1lkvpmrCaXK8QtliFDcHBO,Bubbly,75,196227,0,['Colbie Caillat'],['6aZyMrc4doVtZyKNilOmwu'],2007-01-01,0.688,0.47700000000000004,9,-6.684,1,0.036000000000000004,0.594,0.0,0.115,0.257,127.866,4,Colbie Caillat,True
Burn in Hell,2022-02-02 01:25,Twisted Sister,16443,1aVChMRP6I3ViAIlnW3WYS,Burn in Hell,52,283227,0,['Twisted Sister'],['7b85ve82Sh36a3UAx74wut'],1984-05-10,0.35700000000000004,0.828,4,-12.136,0,0.0482,0.00151,0.0005269999999999999,0.345,0.624,107.126,4,Twisted Sister,False
Buttabomma - Telugu,2022-09-04 16:50,Armaan Malik,198782,0dnDTvdUco2UbaBjUtPxNS,Buttabomma - Telugu,66,198783,0,"['Armaan Malik', 'Thaman S']","['4IKVDbCSBTxBeAsMKjAuTs', '2FgHPfRprDaylrSRVf1UlN']",2019-12-24,0.6659999999999999,0.644,11,-8.964,0,0.145,0.753,0.000262,0.124,0.89,115.1,4,Armaan Malik,True
CHICKEN TENDIES,2022-02-01 17:05,Clinton Kane,196844,0awuNCj9gwJEM0seER22DW,CHICKEN TENDIES,82,196844,0,['Clinton Kane'],['7okSU80WTrn4LXlyXYbX3P'],2021-02-19,0.57,0.6890000000000001,7,-6.242000000000001,1,0.147,0.358,0.0,0.0819,0.568,100.087,4,Clinton Kane,True
California Gurls,2022-01-19 03:00,Katy Perry,1600,3f7gYMirBEKuc57218BjOY,California Gurls,65,234653,0,"['Katy Perry', 'Snoop Dogg']","['6jJ0s89eD6GaHleKKya26X', '7hJcb9fa4alzcOq3EaNPoG']",2010-08-24,0.7879999999999999,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.40299999999999997,125.005,4,Katy Perry,False
Call Me Maybe,2022-03-25 18:16,Carly Rae Jepsen,193400,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,80,193400,0,['Carly Rae Jepsen'],['6sFIWsNpZYqfjUpaCgueju'],2012-01-01,0.7829999999999999,0.58,7,-6.547999999999999,1,0.0408,0.0114,2.28e-06,0.10800000000000001,0.66,120.021,4,Carly Rae Jepsen,True
Call You Mine,2021-10-24 19:57,The Chainsmokers,217640,2oejEp50ZzPuQTQ6v54Evp,Call You Mine,79,217640,0,"['The Chainsmokers', 'Bebe Rexha']","['69GGBxA162lTqCwzJG5jLp', '64M6ah0SkkRsnPGtGiRAbb']",2019-12-06,0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,4,The Chainsmokers,True
Call on Me - Ryan Riback Remix,2021-10-14 19:28,Starley,222040,14uKsvPJ0quzQvdB6f7Dur,Call on Me - Ryan Riback Remix,61,222041,0,"['Starley', 'Ryan Riback']","['02A3cEvlLLCbIMVDrK2GHV', '33JQK4UoS2aMPYBfdB5Ftt']",2016-09-23,0.67,0.8370000000000001,0,-4.031000000000001,1,0.0362,0.06,0.0006940000000000001,0.159,0.71,105.00299999999999,4,Starley,True
Calling My Phone,2022-04-14 22:57,Lil Tjay,205458,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,85,205458,1,"['Lil Tjay', '6LACK']","['6jGMq4yGs7aQzuGsMgVgZR', '4IVAbR2w4JJNJDDRFP3E83']",2021-04-02,0.907,0.39299999999999996,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.20199999999999999,104.949,4,Lil Tjay,True
